,tweets
2035,"“They don’t understand we’ve got to live here...they’re throwing stuff, tear gas, shooting people by our crib, the… https://t.co/bVwGIdyLpj"
2036,"Not snow bunnies tryna BLM their way into sum dick 🥱🥱🥱

#yallbesafeouttger✊🏿 #BrooklynCenter"
2037,"Latest updates from #BrooklynCenter :
- Around 60 arrests made last night 
- Kim Potter has been charged with secon… https://t.co/z7VZGyiCsg"
2038,"So a cop murders a young black man, and gets the taxpayers to pay for barricades and police protection around her h… https://t.co/mDuIgvxAYH"
2039,Police are targeting media in #BrooklynCenter https://t.co/B5RDvKa258
2040,Looting liquor stores every time a gangbanger with outstanding warrants gets shot resisting a lawful arrest isn't g… https://t.co/zNxvo35OOx
2041,"These arrests are so ineffective: They waste taxpayer money, they waste people’s time, they potentially expose citi… https://t.co/tke3jTbqDY"
2042,Weather forecast for tonight in #BrooklynCenter https://t.co/9yZRN4VgeE
2043,"Hey @FBI Where's all your posts trying to catch the terrorists burning down #BrooklynCenter? Oh, you're still tryin… https://t.co/n8cdjoMOfn"
2044,"Being a communist is still illegal. 

#BrooklynCenter"
2045,"@warriors_mom Hey, thanks for sharing this thread from @CrimeWatchMpls. Read the whole version here:… https://t.co/uATAo4KK7H"
2046,Here’s the mugshot of former #BrooklynCenter PD Officer Kim Potter. She was booked in the #Hennepin Co Jail on 2nd… https://t.co/CERf8nShz7
2047,#KimPotter was arrested for manslaughter and is being held without bail for the murder of #DaunteWright… https://t.co/zBLIIzRk3l
2048,"All Dogs go to Heaven, all Cops Get 2nd Degree Murder. WE WANT MORE #DaunteWright #BLM #GeorgeFloyd #BrooklynCenter… https://t.co/koaYgjezgB"
2049,We honor the life of Daunte Wright. Full Press Release Here (https://t.co/q8VkEpOkGV) #sayhisname #dauntewright… https://t.co/fgly94C7sI
2050,"@MinnesotaOSN @GovTimWalz illegal activity in #BrooklynCenter. 

You're referring to the cop who murdered someone, right?"
2051,Protect our black men 🥺.… https://t.co/LCQKcQ6AOo
2052,I don't care if you think the cop or #DaunteWright is guilty or not. Maybe tasers shouldn't be shaped like guns? So… https://t.co/GmsGcFabjm
2053,How did #KimPotter only get charged with 2nd degree manslaughter for murdering #DaunteWright? Shouldn’t it be 1st d… https://t.co/81v67nvVFv
2054,JP fires off some points about the tragic events around Minneapolis and how the media is really to blame on gasligh… https://t.co/qvOZ2TXJte
2055,BREAKING: The officer who resigned that killed #DaunteWright is now charged with 2nd Degree Manslaughter. Prior to… https://t.co/RkMM4M8yVY
2056,"Lock'em up and throw away the key.

#BrooklynCenter #Minneapolis #DaunteWright https://t.co/mIRyangVi9"
2057,🗣🗣🗣 This message is for KIM you big f$t nastytty white smelling f$t itch. with ur trifling dirty white racist a s s… https://t.co/luAB5Qd24c
2058,This is outrageous! How can we pick and choose what cop deserves justice and what one doesn't based on the race of… https://t.co/HOANziXVBK
2059,"#DuanteWright' s numerous photos handfuls of CASH, bags of new Nikes, brand new clothes, couple thousand dollars He… https://t.co/BBSLdvnoZs"
2060,#BrooklynCenter Never forget liberalism is a mental disorder.
2061,"Interesting thoughts. At least I wasn't the only one who thought the ""press conference"" was bonkers. Maybe… https://t.co/hBXM22FJvb"
2062,I’m at #BrooklynCenter High School where members of the community have organized a donation drive. If you’re in the… https://t.co/6YPjM8css6
2063,"Black Lives Matter SAY THEIR NAMES T-Shirt
BUY HERE👉https://t.co/PsuIkl91L7
#BlackLivesMatter #DaunteWright… https://t.co/XlUIOfYRBE"
2064,Just in #DaunteWright #BrooklynCenter https://t.co/379NcC6yxw
2065,"How is robbing &amp; looting liquor stores, shoe stores, and Target justified?   #BrooklynCenter"
2066,"USA always condemns China, Venezuela, Cuba for freedom of press violations...

But who condemns USA for freedom of… https://t.co/P1fZSlJE2n"
2067,"Where was this response against the violent MAGA multitude, during the January 6th insurrection?

The U.S. reserves… https://t.co/maFKjxb8Xh"
2068,"Here is the mugshot of Former Brooklyn Center, MN police officer Kim Potter #Minnesota #Minneapolis #Police… https://t.co/Ef86MEZ9Xo"
2069,Theres a call to action to demand Lorenz Bus Service Inc. end their contract with the police and stop transporting… https://t.co/hcWu48LoCU
2070,"""Democracy"" USA always condemns other countries for human rights violations. 

Who condemns USA for human rights vi… https://t.co/hZosKJvvk9"
2071,Minnesota cop will be charged in shooting of Black motorist https://t.co/D1e9q8zZ5t via @CTVNews #DaunteWright #BrooklynCenter
2072,"Kim Potter should be charged for first degree murder, not second degree manslaughter...SMH!
#dauntewright… https://t.co/InRS3QJCXn"
2073,The fact that it was an accident actually does Kim more of a disservice than if she had intentionally used lethal f… https://t.co/VTMPsZHJvg
2074,"The irony of Kim Potter's situation is that lethal force was justified.

What's going to crucify her is negligence;… https://t.co/lhpYay3g3h"
2075,"#Breaking 
Here’s the mugshot of former #BrooklynCenter PD Officer Kim Potter. She was booked in the #Hennepin Co J… https://t.co/Ej0KQZWUlZ"
2076,Not yall using the same excuse yall did with floyd and I mean the exact same situation. YOU IDIOTS! THEY ARE MAKING… https://t.co/HPqC9ZGEE7
2077,@the_resistor @AP Did #MayorMikeElliott say earlier that he had not accepted the #resignation of #KimPotter? 🤔 Even… https://t.co/6iM7QlXVbu
2078,Proud Centaur!!! Thank you Brooklyn Center Community Schools for providing a hub for essential supply donations!… https://t.co/5qHpyhX1s5
2079,@sarasidnerCNN That’s what you get for inciting a riot. Did you ever stop and think for a moment that by being next… https://t.co/7jfUA988Fl
2080,"NEW: The booking photos for former #BrooklynCenter officer #KimPotter, 48, have been released. She was booked into… https://t.co/Pb9lE6J1rB"
2081,Where is the outrage from all of these communities?? #BLM #BrooklynCenter https://t.co/qtF0oDKd0y
2082,"Former #BrooklynCenter cop Kim Potter, who claims to have accidentally shot #DaunteWright, a 20-year-old Black man,… https://t.co/lAcdPxSmXd"
2083,Anyone know why you don’t hear a gunshot in the released body cam video? #DauteWright #BrooklynCenter #BLMRiots
2084,Kim Potter the veteran officer &amp; former Police Union President in #BrooklynCenter that shot and killed… https://t.co/ENIbpzWHUc
2085,Hennepin Co has just released a booking photo of now former #BrooklynCenter police officer Kim Potter. #DaunteWright https://t.co/Xkh9kGwoRd
2086,Burning down a police precinct seems kind of insurrectiony to me. #BrooklynCenter #BLM
2087,#CNbc #MSNBC  #NBCnews seasoned professionals correspondent in the face of the unruly side of protesting. Please st… https://t.co/LmTksEE7Li
2088,#CNbc #MSNBC #RonAllen #NBCnews Are seasoned professionals correspondent in the face of the unruly side of protesti… https://t.co/VdoETrBS1i
2089,"#KimberlyPotter arrested, will be charged with manslaughter in #DaunteWright shooting https://t.co/ldGgyDiSkH via… https://t.co/W1YoYBcN9m"
2090,".@mayor_elliott you're a complete idiot. I feel sorry for you. 

#BrooklynCenter"
2091,#CNbc #MSNBC @RonAllenNBC is a seasoned professional correspondent in the face of the unruly side of protesting. Pl… https://t.co/228NuKJprs
2092,Good evening eye candy texas honkie #msnbc 👏🏽#BrooklynCenter #blm https://t.co/xAmqCKEl9S
2093,If you’re going to take guns from the people you must also take them from the police #BLM #DefundThePolice… https://t.co/XdltZx15Zh
2094,"More looting video from early Monday morning. #BrooklynCenter #DaunteWright 

https://t.co/hnIzNYfwLu"
2095,L.A. Burning: The Riots 25 Years Later - Gun Store Manager David Joo Loo... https://t.co/54Mb4HfYmI… https://t.co/kg9jteKLDP
2096,Justice for Daunte Wright - Sign the Petition! https://t.co/hWqKi1xJy2 via @Change #BrooklynCenter #MNShooting
2097,"@leagueofcities @usmayors :
An unID'ed POC in this video was shot in the head near point-blank by #BrooklynCenter… https://t.co/h6lkwt5AGr"
2098,"“Riot is the voice of the unheard,” 

local Amber Young on her reaction to the last several nights of unrest over t… https://t.co/wSaKFzlJvB"
2099,"nothing is over, everything continues #BrooklynCenter #DaunteWright #Daunte #Minnesota #BlackLivesMatter https://t.co/tz5zB0qTlM"
2100,#CNN #MSNBC 🙄 RonAllenNBC is a seasoned professional correspondent in the face of the unruly side of protesting. Pl… https://t.co/tQ7Ncn86fW
2101,Former #BrooklynCenter officer #KimPotter was booked into the Hennepin County jail in downtown Minneapolis on proba… https://t.co/DhGuwLgqDB
2102,#AmericaReports @TheLeoTerrell speaks on #BrooklynCenter Mayor #MikeElliot &amp; outlandish statement about not needing… https://t.co/J6FF3sHSPN
2103,"Sad that we still have to deal with this especially after Floyd death
#DefundThePolice #DaunteWright… https://t.co/BJmmK9YBY6"
2104,"Why is the @MnDPS_MSP even showing up in #BrooklynCenter and the MpS metro area.
The people voted to support the ri… https://t.co/9hzdZxXaG9"
2105,"Wright's death was a tragedy for all involved, but local officials are needlessly risking a descent into the deadly… https://t.co/A7JWeReuae"
2106,"#BrooklynCenter, make no mistake, #KimPotter knew. #PotterLied"
2107,Kim Potter intentionally shot Daunte Wright. A Veteran Police Officer made a mistake?? Cmon she has many years of e… https://t.co/JQ8K3i312r
2108,@sarasidnerCNN So police are mad that people are protesting police and police are mad that media is covering people… https://t.co/aMTROFzmCD
2109,It’s easy to see how one could confuse these two things. They look identical. Probably feel identical too … some th… https://t.co/JVXLUildGR
2110,BLM have shut down Manhattan bridge too over the Brooklyn center police shooting. #BLM #BrooklynCenter https://t.co/1gb5nXc45Q
2111,It’s easy to see how one could confuse these two things. They look identical. Probably feel identical too … some th… https://t.co/VooELGGOBJ
2112,"a hearty skol to all my nordic brothers and sisters

#minnesota 
#brooklyncenter https://t.co/rAue7nPJUA"
2113,Associated Press says Kim Potter will be charged. Let's see that arrest happen. #brooklyncenter #justicefordauntewright
2114,Great highlight thread from AW here. #BrooklynCenter #Terrorism #DaunteWright https://t.co/bfWTW923jv
2115,Felony 2nd-degree manslaughter charges have been filed against former #BrooklynCenter police officer #KimPotter for… https://t.co/IK7dW8W6Fj
2116,Moving testimony this morning at the POCI Caucus briefing in #brooklyncenter calling on the #mnleg to pass immediat… https://t.co/uLWSao1sKh
2117,"#KimberlyPotter, the officer who killed #DaunteWright has officially been arrested. 

She was charged 2nd-degree ma… https://t.co/RjuHnOnE5b"
2118,Ex-officer Kim Potter to be charged with second-degree manslaughter in #DaunteWright shooting -… https://t.co/xnH0NDQTD4
2119,"Ex-Brooklyn Center police officer arrested, to be charged with second-degree manslaughter in Daunte Wright's shooti… https://t.co/ehRebGJJaW"
2120,"This doesn’t look like a leader. It looks like a homeless guy who is in over his head. 

This is why you should pay… https://t.co/Kw2eJxGoIp"
2121,"Blue terrorist Kim Potter faces a maximum sentence of 10 years.

So all a cop has to do is pretend they're confused… https://t.co/7Wv1qpmUaq"
2122,Charge #KimPotter with murder not manslaughter. #DuanteWright is DEAD #JusticeForDaunteWright #EndPoliceBrutality… https://t.co/lneLcRBjz0
2123,@OutnumberedFNC @newtgingrich @HARRISFAULKNER @kayleighmcenany @EmilyCompagno @MarjorieClifton Marjorie #Clownface… https://t.co/NOo5reEFIJ
2124,"SO what were they shooting in #BrooklynCenter last night at peaceful protestors? 
“Warning! DO NOT use this round a… https://t.co/gQPdcnQXJC"
2125,"#Minneapolis #BrooklynCenter 
Protesters are being captured with no bail
Free them now"
2126,I think Tim walz is not culturally aware of anything honestly just a privileged white guy who got lucky getting a p… https://t.co/p42TJTZUF0
2127,"""reckless disregard"" is not an element of either 2nd or 3rd degree murder. 

""culpable negligence"" is the core elem… https://t.co/GcEX6j5Cfg"
2128,Potter was charged with Second Degree Manslaughter in the death of #DaunteWright and booked into Hennepin County ja… https://t.co/DPHBP13xml
2129,#live #livenow #derekchauvin #derekchauvintrial #derekchauvinisamurderer #derekchauvinsattorney is a piece of #💩 to… https://t.co/yy83eRQ6AY
2130,"Ex-Brooklyn Center police officer arrested, to be charged with second-degree manslaughter in Daunte Wright's shooti… https://t.co/FoqD9nIwmC"
2131,"She should have been #FIRED There is no excuse! Everyone chiming in saying he should have compiled, think about it… https://t.co/cm7E7ppjbE"
2132,"PODCAST: Is City Leadership in Brooklyn Center Constitutionally Illiterate Or Just Chicken?
https://t.co/slxEljmcUa… https://t.co/NLqvLQD8aH"
2133,this dumbass is doxxing all of the #BrooklynCenter protesters &amp; being an absolutely abhorrent human being overall.… https://t.co/Xf9EQHvlc8
2134,"#BREAKING 
 Law enforcement agents arrested former #BrooklynCenter police officer Kim Potter at approximately 11:30… https://t.co/Cb13bUYa3k"
2135,#tuckercarlson #Epipen #Batwoman #BehindHerEyes #cosplay #druck #dream #ENVtuber #earthquake #EndSARS #findsai… https://t.co/YchBSJZEse
2136,"This was shot at protestors in #BrooklynCenter last night.

40mm eXact iMpact LE Extended Range

Reads: “WARNING! D… https://t.co/bep0GGaiqm"
2137,#DaunteWright had warrant for aggravated robbery charges-choked a woman &amp; held her at gunpoint for $820 Bail was re… https://t.co/f1lE432bjM
2138,"I thought police were supposed to serve the community, not fire on people from armored vehicles?

We need to disarm… https://t.co/zjmYV6Zgxq"
2139,"#BREAKING
#BrooklynCenter #Minnesota Officer Kim Potter, who fatally shot #DaunteWright, to be charged with manslau… https://t.co/zPSSORj9ct"
2140,KILLER COP “HOLY SHIT I JUST SHOT HIM” KIM POTTER WILL BE CHARGED WITH SECOND DEGREE WITH MANSLAUGHTER #DavyV… https://t.co/3dQkwUHFWx
2141,Minnesota BCA arrested former #BrooklynCenter Officer Kim Potter at 1130am this morning. She’s in the Hennepin Co J… https://t.co/yCM2ccIn48
2142,"#BrooklynCenter police officer #KimPotter is charged with 2nd-degree manslaughter in #DaunteWright killing

Someone… https://t.co/OnyRmEPZhK"
2143,#mylifematters #DaunteWright #GeorgeFloyd #BrooklynCenter #SayTheirNames #wednesdaythought #BlackTwitter… https://t.co/tLtAxzqRNa
2144,"@QasimRashid @QasimRashid they not ready to accept, so residents of #BrooklynCenter gotta raise hell. What white fo… https://t.co/NA0sA7M00H"
2145,@MNNationalGuard at the #BrooklynCenter Police Dept. yesterday. #DaunteWright https://t.co/vJQ51RP9PI
2146,BREAKING: Former #BrooklynCenter officer #KimPotter will be charged with 2nd-degree manslaughter in the death of… https://t.co/ksTROBPIcs
